t,phi,mean_pi,var_pi,skew_pi,total_K,avg_D,n_defaulted,P,run_id
0.01,0.0,-0.0016709163874543984,0.0016675374686281347,-0.2981464289676794,1185.3143415007028,7.820978156614598,0,1.0002352650387412,000
0.10999999999999999,0.0,0.0016723448245641738,0.0016385096782875327,-0.29554097084130754,1186.5847297855707,7.151669934824758,0,1.0025129182833667,000
0.21000000000000005,0.0,0.0049315935234057915,0.0016105195892502882,-0.2928734539067033,1187.8854685271315,6.48613636167923,0,1.0046558961067686,000
0.3100000000000001,0.02,0.0086498480087837,0.0016010735119165243,-0.32723041746594306,1150.6387944770884,5.955199010721734,1,1.0066584137166064,000
0.4100000000000002,0.14,0.013307749231124011,0.0016942920130249403,-0.39855773894766244,888.0434216047237,6.088550778180957,7,1.008527523586992,000
0.5100000000000002,0.14,0.016315322454019066,0.0016650485835651692,-0.3983147137509925,889.1066155648934,5.5037169818472815,7,1.0102325996119859,000
0.6100000000000003,0.18,0.02057385532770315,0.0016318775934991122,-0.4467204144851267,837.3789753747939,5.171864602637552,9,1.0117974315940899,000
0.7100000000000004,0.26,0.027020588693596474,0.0015458443240845784,-0.5638852868008647,725.2718937276506,5.1125743855268695,13,1.0131850925861448,000
0.8100000000000005,0.3,0.030283695625224778,0.0016001425714107567,-0.597059490309882,681.1127577540016,4.841624618332234,15,1.014328547149005,000
0.9100000000000006,0.38,0.029956931135974602,0.0016335053570640098,-0.4874061768565391,589.2146235394848,4.868910873652118,19,1.015402419882053,000
1.0100000000000007,0.44,0.040117588531197505,0.0011859648131573035,-0.584223657446211,530.3974889337898,4.79710784115104,22,1.0163898043203827,000
1.1100000000000008,0.48,0.04516016766912094,0.0009779670115246891,-0.3387364668228907,493.27265453843705,4.567481250811797,24,1.0170721656056538,000
1.2100000000000009,0.52,0.04855156699827357,0.0010229689247476352,-0.4453239272429565,446.9972116449304,4.338286585628571,26,1.01757410288205,000
1.310000000000001,0.58,0.05348938352706675,0.0010413661326330855,-0.6349003531575136,374.55438733685924,4.323081297194805,29,1.0179087759781635,000
1.410000000000001,0.66,0.06010953062632046,0.001021047158751027,-1.0171489686401083,274.95119346763965,4.681882142367009,33,1.0180739528435854,000
1.5100000000000011,0.68,0.062423336975441515,0.0010634856317191111,-1.0449939068649194,247.51701230339037,4.438529489622273,34,1.0181010675200755,000
1.6100000000000012,0.74,0.06693815607675382,0.000983506442386501,-1.1642256303090277,174.81658920579886,4.936853050116945,37,1.018017582201694,000
1.7100000000000013,0.78,0.06688328895964259,0.0010974658887703127,-1.0046256635146154,146.49000440254108,5.319572378685522,39,1.0179086538716007,000
1.8100000000000014,0.82,0.07563964405349348,0.0006961713758910919,-0.8200530912523087,116.836853357872,5.9692810960205955,41,1.0176275757904472,000
1.9100000000000015,0.82,0.07727160634650837,0.0006833030879186505,-0.837075221157203,117.03246142335647,5.49058414114024,41,1.0172229696644723,000
2.010000000000001,0.84,0.08248063554924288,0.0006371255147816393,-1.3728494536925715,95.22925664945153,5.649036545334413,42,1.016720503404686,000
2.109999999999999,0.84,0.08396297004713844,0.0006271506535032461,-1.3909241399178853,95.39585916608574,5.18527133942497,42,1.0160497311969174,000
2.209999999999997,0.84,0.0854061951957703,0.0006178478404378358,-1.4078149644945785,95.56392915288924,4.722459185284438,42,1.0152950339999849,000
2.3099999999999947,0.84,0.0868112284741619,0.000609204016941825,-1.4234596694943888,95.73344109387584,4.26058650715135,42,1.0144581220179851,000
2.4099999999999926,0.84,0.08817895403213283,0.000601206945947339,-1.4378017058356765,95.90437006279193,3.799640158663346,42,1.0135406799779236,000
2.5099999999999905,0.86,0.08598236927694321,0.0005779113702806657,-1.4199857821336017,87.69013476863093,3.879538698974924,43,1.0126492186372817,000
2.6099999999999883,0.9,0.08179496429044464,0.0006464200543700103,-1.1931282056569688,62.996829522673636,4.904111558780594,45,1.0117823060760707,000
2.709999999999986,0.92,0.09469233761262205,0.00016403190747621153,-0.2752762874135131,53.637005783298946,5.7387777188862,46,1.0107012347345126,000
2.809999999999984,0.92,0.09621041106707437,0.00016131789092147674,-0.28681291334684633,53.73504429986767,5.375877935428878,46,1.0094881101111828,000
2.909999999999982,0.94,0.09346330053602532,0.00013832047481662663,1.0403842526725815,43.87857893454522,6.779422113652298,47,1.0084172492514434,000
3.00999999999998,0.94,0.0950458566917705,0.00013734392412224897,1.0282196237821635,43.95857926032846,6.397781230015475,47,1.007295225584986,000
3.1099999999999777,0.94,0.0965937354371576,0.0001363564315836759,1.0164104940205079,44.03927695607342,6.017341342347064,47,1.0060995348157427,000
3.2099999999999755,0.94,0.09810775686512156,0.00013535784290839392,1.004963365388214,44.12066167860824,5.638091232640048,47,1.0048317246985734,000
3.3099999999999734,0.94,0.09958871379581384,0.00013434803021375422,0.9938842217427405,44.20272335775767,5.260020078131098,47,1.0034933197548819,000
3.4099999999999713,0.94,0.1010373728598401,0.00013332689088153065,0.9831785677280575,44.28545218976606,4.883117426089707,47,1.0020858215777382,000
3.509999999999969,0.94,0.10245447552947491,0.0001322943464532842,0.9728514665655333,44.36883863068934,4.507373169978583,47,1.0006107091333312,000
3.609999999999967,0.96,0.10544110777631444,0.00018934014260593167,,29.864627597595728,6.315885151513822,48,0.9991682405661331,000
